simulator,x0,s_oracle
mm1_sojourn,0.28045112781954884,1.3897596656217346
mm1_sojourn,0.2824561403508772,1.393643031784841
mm1_sojourn,0.2844611528822055,1.3975481611208407
mm1_sojourn,0.28646616541353387,1.4014752370916754
mm1_sojourn,0.28847117794486216,1.4054244452271927
mm1_sojourn,0.29047619047619044,1.4093959731543624
mm1_sojourn,0.2924812030075188,1.4133900106269925
mm1_sojourn,0.29448621553884713,1.4174067495559504
mm1_sojourn,0.29649122807017547,1.4214463840399003
mm1_sojourn,0.29849624060150376,1.42550911039657
mm1_sojourn,0.30050125313283205,1.429595127194554
mm1_sojourn,0.3025062656641604,1.4337046352856628
mm1_sojourn,0.30451127819548873,1.4378378378378378
mm1_sojourn,0.3065162907268171,1.4419949403686303
mm1_sojourn,0.30852130325814536,1.4461761507792676
mm1_sojourn,0.31052631578947365,1.450381679389313
mm1_sojourn,0.312531328320802,1.4546117389719284
mm1_sojourn,0.31453634085213034,1.4588665447897624
mm1_sojourn,0.3165413533834587,1.4631463146314632
mm1_sojourn,0.31854636591478697,1.4674512688488415
mm1_sojourn,0.32055137844611525,1.4717816303946882
mm1_sojourn,0.3225563909774436,1.4761376248612652
mm1_sojourn,0.32456140350877194,1.4805194805194806
mm1_sojourn,0.3265664160401003,1.4849274283587646
mm1_sojourn,0.32857142857142857,1.4893617021276595
mm1_sojourn,0.33057644110275686,1.4938225383751402
mm1_sojourn,0.3325814536340852,1.4983101764926774
mm1_sojourn,0.33458646616541354,1.502824858757062
mm1_sojourn,0.3365914786967419,1.5073668303740084
mm1_sojourn,0.3385964912280702,1.5119363395225462
mm1_sojourn,0.34060150375939846,1.516533637400228
mm1_sojourn,0.3426065162907268,1.5211589782691575
mm1_sojourn,0.34461152882205515,1.525812619502868
mm1_sojourn,0.3466165413533835,1.5304948216340621
mm1_sojourn,0.3486215538847118,1.5352058484032318
mm1_sojourn,0.35062656641604006,1.539945966808182
mm1_sojourn,0.3526315789473684,1.5447154471544715
mm1_sojourn,0.35463659147869675,1.5495145631067961
mm1_sojourn,0.3566416040100251,1.5543435917413324
mm1_sojourn,0.35864661654135344,1.5592028135990623
mm1_sojourn,0.36065162907268167,1.5640925127401017
mm1_sojourn,0.36265664160401,1.5690129767990562
mm1_sojourn,0.36466165413533835,1.5739644970414202
