macrorep,simulator,budget,comparison,delta_coverage,delta_coverage_interval,delta_width,delta_interval_score,delta_mean_group_coverage_gap,delta_worst_group_coverage_gap
10,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,0.0,0.0,-0.2018350276798837,0.0574063915562375,0.008000000000000097,0.0
10,raised_floor_gauss,1000,oracle_minus_fixed,-0.02300000000000002,-0.02300000000000002,-0.14208050723637244,-0.06219997066750871,-0.022999999999999902,-0.03
10,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.018000000000000016,0.016000000000000014,0.11772405156868704,0.2863978482325442,0.0439999999999999,0.11
10,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.010000000000000009,-0.016000000000000014,-0.9982816409719488,-0.6673734025600098,0.00399999999999999,-0.01999999999999999
10,raised_floor_t3,100,oracle_minus_fixed,-0.028000000000000025,-0.03200000000000003,-1.1160056925406359,-0.953771250792554,-0.03999999999999991,-0.13
10,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.015000000000000013,0.020000000000000018,0.03702397632191157,0.2628087537296713,0.032999999999999904,0.04000000000000001
10,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.0020000000000000018,0.0,-0.17251095089788837,0.012763668677531204,0.018000000000000002,0.04000000000000001
10,raised_floor_t3,250,oracle_minus_fixed,-0.017000000000000015,-0.020000000000000018,-0.20953492721979994,-0.25004508505214007,-0.014999999999999902,0.0
10,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.007000000000000006,0.010000000000000009,-0.03385851245862481,0.13570114081236362,0.015,0.009999999999999995
10,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.006000000000000005,-0.007000000000000006,-0.2107409797702926,-0.07510177133296825,0.004000000000000094,0.0
10,raised_floor_t3,500,oracle_minus_fixed,-0.013000000000000012,-0.017000000000000015,-0.1768824673116678,-0.21080291214533187,-0.010999999999999906,-0.009999999999999995
10,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.0050000000000000044,0.0010000000000000009,-0.09830206542390374,0.09503393283177575,0.032999999999999904,0.0
10,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,0.0,-0.0030000000000000027,-0.24884819193408148,-0.11163819342551351,0.017999999999999898,0.0
10,raised_floor_t3,1000,oracle_minus_fixed,-0.0050000000000000044,-0.0040000000000000036,-0.15054612651017774,-0.20667212625728926,-0.015000000000000003,0.0
11,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.007000000000000006,0.006000000000000005,0.2566975469172883,0.14955124990571278,-0.0010000000000000009,-0.009999999999999995
11,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.02400000000000002,0.016000000000000014,-1.9787535600426018,1.3981558821443425,-0.0079999999999999,-0.029999999999999902
11,mm1_sojourn,100,oracle_minus_fixed,-0.031000000000000028,0.010000000000000009,-2.23545110695989,1.2486046322386297,-0.006999999999999899,-0.019999999999999907
11,mm1_sojourn,250,plugin_sd_nw_minus_oracle,-0.0040000000000000036,-0.0010000000000000009,-0.26913134001160444,0.3617036061519432,0.012,0.059999999999999894
11,mm1_sojourn,250,plugin_sd_nw_minus_fixed,-0.0040000000000000036,0.025000000000000022,0.10617307512179419,1.5375830211121038,0.0019999999999999983,0.009999999999999995
11,mm1_sojourn,250,oracle_minus_fixed,0.0,0.026000000000000023,0.37530441513339863,1.1758794149601606,-0.010000000000000002,-0.0499999999999999
11,mm1_sojourn,500,plugin_sd_nw_minus_oracle,-0.0030000000000000027,-0.0050000000000000044,-0.240868343890698,0.23328933497649373,0.0010000000000000009,0.0
11,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.015000000000000013,0.030000000000000027,-1.8518478648552383,2.4620896657680227,0.0150000000000001,0.0200000000000001
11,mm1_sojourn,500,oracle_minus_fixed,-0.01200000000000001,0.03500000000000003,-1.6109795209645403,2.228800330791529,0.0140000000000001,0.0200000000000001
11,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.0,0.0010000000000000009,-0.36306242617639395,-0.24356691794687357,-0.0019999999999998977,0.0
11,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.009000000000000008,0.07600000000000007,-1.0071035995675626,0.304107759641715,-0.002999999999999999,-0.010000000000000099
11,mm1_sojourn,1000,oracle_minus_fixed,0.009000000000000008,0.07500000000000007,-0.6440411733911686,0.5476746775885886,-0.0010000000000001015,-0.010000000000000099
11,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.008000000000000007,0.007000000000000006,0.0005168518120250987,0.35314717038180277,0.0439999999999999,0.06
11,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,-0.013000000000000012,-0.02400000000000002,-0.546896632576249,-0.14855194536739091,0.0010000000000000009,-0.01999999999999999
11,raised_floor_gauss,100,oracle_minus_fixed,-0.02100000000000002,-0.031000000000000028,-0.5474134843882741,-0.5016991157491937,-0.0429999999999999,-0.07999999999999999
11,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.0040000000000000036,0.0030000000000000027,-0.032946488984562095,0.403115494017229,0.048,0.1100000000000001
11,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.0010000000000000009,0.0050000000000000044,-0.0892181212086971,0.11045383536330178,0.023,0.04999999999999999
11,raised_floor_gauss,250,oracle_minus_fixed,-0.0030000000000000027,0.0020000000000000018,-0.056271632224135004,-0.29266165865392724,-0.025,-0.06000000000000011
11,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.0030000000000000027,0.0010000000000000009,-0.13639114718546796,0.2714457763228193,0.040999999999999995,0.08
11,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,0.007000000000000006,0.01100000000000001,-0.04329138801450094,0.034425023797360677,0.006999999999999992,0.06000000000000011
11,raised_floor_gauss,500,oracle_minus_fixed,0.0040000000000000036,0.010000000000000009,0.09309975917096702,-0.23702075252545862,-0.034,-0.019999999999999893
11,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,-0.03300000000000003,-0.02400000000000002,-0.2623793071472824,0.1432977896701111,0.037,0.06000000000000011
11,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.0020000000000000018,0.0030000000000000027,-0.048199255943248254,-0.003511583073009028,0.0020000000000000018,0.03000000000000011
11,raised_floor_gauss,1000,oracle_minus_fixed,0.031000000000000028,0.027000000000000024,0.21418005120403416,-0.14680937274312011,-0.034999999999999996,-0.03
11,raised_floor_t3,100,plugin_sd_nw_minus_oracle,-0.0030000000000000027,0.0030000000000000027,-0.07619855243681872,0.548554325255501,0.040999999999999995,0.20000000000000007
11,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.015000000000000013,0.015000000000000013,-0.5885372396883435,-0.5195308015408839,-0.012999999999999998,0.009999999999999953
11,raised_floor_t3,100,oracle_minus_fixed,0.018000000000000016,0.01200000000000001,-0.5123386872515248,-1.068085126796385,-0.05399999999999999,-0.1900000000000001
11,raised_floor_t3,250,plugin_sd_nw_minus_oracle,-0.01100000000000001,-0.016000000000000014,-0.21730185968383475,0.22055487941326302,0.03699999999999991,0.030000000000000096
11,raised_floor_t3,250,plugin_sd_nw_minus_fixed,0.0030000000000000027,0.0,-0.29366331617041297,-0.0892993299897702,0.012999999999999907,-0.04000000000000001
11,raised_floor_t3,250,oracle_minus_fixed,0.014000000000000012,0.016000000000000014,-0.07636145648657822,-0.3098542094030332,-0.023999999999999997,-0.0700000000000001
11,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.01100000000000001,0.010000000000000009,-0.013288284044302934,0.0979682874416059,0.023,0.009999999999999995
11,raised_floor_t3,500,plugin_sd_nw_minus_fixed,0.0050000000000000044,0.007000000000000006,-0.06967529465707467,-0.10487434760511372,-0.0029999999999999957,0.0
11,raised_floor_t3,500,oracle_minus_fixed,-0.006000000000000005,-0.0030000000000000027,-0.05638701061277174,-0.20284263504671962,-0.025999999999999995,-0.009999999999999995
11,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,-0.0030000000000000027,-0.0020000000000000018,-0.09147604205141069,0.1914440397890731,0.0269999999999999,0.0500000000000001
11,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,0.0030000000000000027,0.0030000000000000027,-0.08123521920484311,-0.03910753980051007,-0.0030000000000001,0.010000000000000009
11,raised_floor_t3,1000,oracle_minus_fixed,0.006000000000000005,0.0050000000000000044,0.010240822846567577,-0.23055157958958317,-0.03,-0.04000000000000009
12,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.0020000000000000018,-0.0020000000000000018,-0.6067608621356815,0.004997382899269098,9.71445146547012e-17,-0.009999999999999995
12,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.016000000000000014,0.04400000000000004,-0.7115137334207233,0.44715621506557746,-0.025999999999999905,-0.09
12,mm1_sojourn,100,oracle_minus_fixed,0.018000000000000016,0.04600000000000004,-0.10475287128504185,0.44215883216630836,-0.026000000000000002,-0.08
12,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.009000000000000008,0.010000000000000009,-0.018087693606354982,0.09934445583171758,0.0010000000000000009,-0.009999999999999995
12,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.0040000000000000036,0.05400000000000005,-1.7095989025869596,1.175832252530686,-0.007999999999999997,-0.06999999999999999
12,mm1_sojourn,250,oracle_minus_fixed,-0.0050000000000000044,0.04400000000000004,-1.6915112089806046,1.0764877966989683,-0.008999999999999998,-0.06
12,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.0040000000000000036,0.0030000000000000027,-0.26881371960989586,0.4764220530464005,0.013999999999999898,0.030000000000000096
12,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.010000000000000009,0.02300000000000002,-1.0664369333629171,2.579909347940207,-0.0040000000000000036,0.06
12,mm1_sojourn,500,oracle_minus_fixed,-0.014000000000000012,0.020000000000000018,-0.7976232137530213,2.1034872948938066,-0.0179999999999999,0.029999999999999902
12,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,-0.0030000000000000027,-0.0010000000000000009,-0.41619404183433417,0.19251380792750616,0.006999999999999999,0.020000000000000004
12,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.006000000000000005,0.061000000000000054,-0.4934472043994047,2.269493018135435,0.006000000000000002,0.0
12,mm1_sojourn,1000,oracle_minus_fixed,0.009000000000000008,0.062000000000000055,-0.07725316256507053,2.076979210207929,-0.0009999999999999974,-0.020000000000000004
12,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.018000000000000016,0.019000000000000017,0.07728922699874019,0.33483849103181784,0.033999999999999905,0.0
12,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.017000000000000015,0.015000000000000013,-0.08891267168135109,-0.019163730844750315,0.004999999999999907,-0.010000000000000009
12,raised_floor_gauss,100,oracle_minus_fixed,-0.0010000000000000009,-0.0040000000000000036,-0.16620189868009128,-0.35400222187656816,-0.028999999999999998,-0.010000000000000009
12,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,-0.0050000000000000044,-0.0050000000000000044,-0.17290795302156914,0.3281618741168848,0.051000000000000004,0.08000000000000002
12,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.015000000000000013,0.015000000000000013,-0.33698734877104153,-0.15686141932482078,0.007000000000000006,-0.04999999999999999
12,raised_floor_gauss,250,oracle_minus_fixed,0.020000000000000018,0.020000000000000018,-0.1640793957494724,-0.4850232934417056,-0.044,-0.13
12,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,-0.0030000000000000027,-0.0040000000000000036,-0.16413995197159892,0.20233651656750107,0.03900000000000001,0.07000000000000012
12,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.0040000000000000036,-0.0050000000000000044,-0.18534828959289484,0.04996840745562281,0.016,0.04000000000000012
12,raised_floor_gauss,500,oracle_minus_fixed,-0.0010000000000000009,-0.0010000000000000009,-0.021208337621295925,-0.15236810911187826,-0.023000000000000003,-0.03
12,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.027000000000000024,0.02200000000000002,-0.07975914843510079,0.13571005552167792,0.017,0.009999999999999981
12,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.0020000000000000018,-0.0020000000000000018,-0.1918455385323985,0.034735999937756556,0.0040000000000000036,-0.010000000000000009
12,raised_floor_gauss,1000,oracle_minus_fixed,-0.029000000000000026,-0.02400000000000002,-0.1120863900972977,-0.10097405558392136,-0.012999999999999998,-0.01999999999999999
12,raised_floor_t3,100,plugin_sd_nw_minus_oracle,-0.007000000000000006,-0.006000000000000005,-0.02136165772830889,0.2630754246837226,0.026999999999999996,0.03000000000000011
12,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.01200000000000001,-0.010000000000000009,-0.33873485826318905,0.034470432710501875,0.011999999999999997,-0.04999999999999999
12,raised_floor_t3,100,oracle_minus_fixed,-0.0050000000000000044,-0.0040000000000000036,-0.31737320053488016,-0.2286049919732207,-0.015,-0.0800000000000001
12,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.01200000000000001,0.01100000000000001,-0.04232180685575582,0.22423827918294892,0.011999999999999997,0.08000000000000011
12,raised_floor_t3,250,plugin_sd_nw_minus_fixed,0.017000000000000015,0.008000000000000007,-0.205667164706979,-0.08786336896584634,-0.0129999999999999,-0.04999999999999988
12,raised_floor_t3,250,oracle_minus_fixed,0.0050000000000000044,-0.0030000000000000027,-0.16334535785122317,-0.31210164814879526,-0.024999999999999897,-0.13
12,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.0040000000000000036,0.0050000000000000044,-0.0752466455634544,0.12450921751796784,0.016000000000000104,0.009999999999999995
12,raised_floor_t3,500,plugin_sd_nw_minus_fixed,0.006000000000000005,0.0030000000000000027,-0.34201522768148207,-0.12171487241974299,-0.010000000000000002,0.0
12,raised_floor_t3,500,oracle_minus_fixed,0.0020000000000000018,-0.0020000000000000018,-0.2667685821180277,-0.24622408993771083,-0.026000000000000106,-0.009999999999999995
12,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,-0.0040000000000000036,-0.0030000000000000027,-0.10062767447410237,0.11320614071867441,0.020000000000000004,0.010000000000000009
12,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.01100000000000001,-0.014000000000000012,-0.32728597547475546,-0.12251516374873939,0.0029999999999999055,0.0
12,raised_floor_t3,1000,oracle_minus_fixed,-0.007000000000000006,-0.01100000000000001,-0.2266583010006531,-0.2357213044674138,-0.0170000000000001,-0.010000000000000009
13,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.0050000000000000044,-0.0020000000000000018,0.31475755029610397,0.10914877449458515,0.0010000000000000009,-0.009999999999999995
13,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.006000000000000005,0.052000000000000046,-1.6938078542196529,-0.5055242532459552,-9.71445146547012e-17,0.0
13,mm1_sojourn,100,oracle_minus_fixed,-0.0010000000000000009,0.05400000000000005,-2.008565404515757,-0.6146730277405403,-0.001000000000000098,0.009999999999999995
13,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.0020000000000000018,0.0,-0.041942606661049986,0.15032439281651655,0.0019999999999998977,0.03
13,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.006000000000000005,0.06300000000000006,-1.6177570286288523,1.321221992095893,-0.002000000000000099,0.019999999999999893
13,mm1_sojourn,250,oracle_minus_fixed,0.0040000000000000036,0.06300000000000006,-1.5758144219678023,1.1708975992793764,-0.003999999999999997,-0.010000000000000106
13,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.0,-0.007000000000000006,-0.03362484316004899,0.03976798277167859,0.007999999999999903,0.029999999999999902
13,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.010000000000000009,0.049000000000000044,-2.224560035139226,0.6177411442371028,0.007999999999999903,0.009999999999999995
13,mm1_sojourn,500,oracle_minus_fixed,-0.010000000000000009,0.05600000000000005,-2.190935191979177,0.5779731614654242,0.0,-0.019999999999999907
13,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.0030000000000000027,0.0050000000000000044,-0.10123743887275971,-0.0754341752507468,-0.0010000000000000009,-0.020000000000000004
13,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,-0.009000000000000008,0.028000000000000025,-1.1223878284933448,1.3841443936094855,-0.0010000000000000009,-0.010000000000000009
13,mm1_sojourn,1000,oracle_minus_fixed,-0.01200000000000001,0.02300000000000002,-1.0211503896205851,1.4595785688602323,0.0,0.009999999999999995
13,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.006000000000000005,0.010000000000000009,0.09398035039697383,0.5047795761083878,0.05000000000000009,0.0900000000000001
13,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,-0.007000000000000006,-0.007000000000000006,-0.09723214198865504,0.02651506999262976,0.012999999999999998,0.04999999999999999
13,raised_floor_gauss,100,oracle_minus_fixed,-0.013000000000000012,-0.017000000000000015,-0.19121249238562887,-0.478264506115758,-0.037000000000000095,-0.040000000000000105
13,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,-0.01100000000000001,-0.01200000000000001,-0.13334397874750348,0.39189942542490863,0.061000000000000006,0.07000000000000012
13,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.0,0.0040000000000000036,-0.14875250706941356,0.21264650353491366,0.044000000000000004,0.07000000000000012
13,raised_floor_gauss,250,oracle_minus_fixed,0.01100000000000001,0.016000000000000014,-0.015408528321910087,-0.17925292188999498,-0.017,0.0
13,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.0020000000000000018,0.0020000000000000018,-0.1661623508177894,0.2591878812736046,0.038000000000000006,0.06000000000000011
13,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,0.0010000000000000009,0.006000000000000005,-0.12723844632683523,-0.028880508300738406,0.004999999999999907,-0.010000000000000009
13,raised_floor_gauss,500,oracle_minus_fixed,-0.0010000000000000009,0.0040000000000000036,0.038923904490954175,-0.288068389574343,-0.0330000000000001,-0.07000000000000012
13,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.0030000000000000027,0.0030000000000000027,-0.045679146983054864,0.19673709777128456,0.0449999999999999,0.06
13,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,0.0030000000000000027,0.0050000000000000044,-0.011728712659564877,0.047165640264065,0.019000000000000003,0.03000000000000011
13,raised_floor_gauss,1000,oracle_minus_fixed,0.0,0.0020000000000000018,0.033950434323489986,-0.14957145750721956,-0.025999999999999898,-0.029999999999999888
13,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.009000000000000008,0.01100000000000001,0.020631723462863683,0.41838906152191857,0.04100000000000001,0.11
13,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.009000000000000008,-0.010000000000000009,-0.3182493421145416,0.1097239322047523,0.015,0.0800000000000001
13,raised_floor_t3,100,oracle_minus_fixed,-0.018000000000000016,-0.02100000000000002,-0.33888106557740527,-0.3086651293171663,-0.02600000000000001,-0.029999999999999902
13,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.0020000000000000018,0.0020000000000000018,-0.13588300007026244,0.22686713464715513,0.0199999999999999,0.0200000000000001
13,raised_floor_t3,250,plugin_sd_nw_minus_fixed,0.0040000000000000036,0.0020000000000000018,-0.1566918223866156,-0.0034450368740426285,0.005999999999999901,0.0200000000000001
13,raised_floor_t3,250,oracle_minus_fixed,0.0020000000000000018,0.0,-0.02080882231635317,-0.23031217152119776,-0.013999999999999999,0.0
13,raised_floor_t3,500,plugin_sd_nw_minus_oracle,-0.006000000000000005,-0.008000000000000007,-0.14282090776385292,0.1828117889075389,0.017999999999999995,0.04000000000000012
13,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.0050000000000000044,-0.0050000000000000044,-0.20582615517750602,-0.07564929183555957,0.000999999999999994,0.03000000000000011
13,raised_floor_t3,500,oracle_minus_fixed,0.0010000000000000009,0.0030000000000000027,-0.0630052474136531,-0.2584610807430985,-0.017,-0.010000000000000009
13,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.0,0.0,-0.07823225015564028,0.11994386529395129,0.024,0.04000000000000009
13,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,0.007000000000000006,0.006000000000000005,-0.1653604752453659,-0.12896454426726356,-0.007000000000000103,0.0200000000000001
13,raised_floor_t3,1000,oracle_minus_fixed,0.007000000000000006,0.006000000000000005,-0.08712822508972562,-0.24890840956121485,-0.031000000000000104,-0.01999999999999999
14,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.0030000000000000027,0.0010000000000000009,-0.2871168157522668,-0.2499035369060092,-0.005000000000000001,-0.010000000000000002
14,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.013000000000000012,0.050000000000000044,-1.0804732905286745,1.1156337187531058,-0.027000000000000003,-0.09000000000000011
14,mm1_sojourn,100,oracle_minus_fixed,0.010000000000000009,0.049000000000000044,-0.7933564747764077,1.365537255659115,-0.022000000000000002,-0.0800000000000001
14,mm1_sojourn,250,plugin_sd_nw_minus_oracle,-0.0020000000000000018,-0.0040000000000000036,-0.11575241607031295,0.08682263202726936,0.0,1.0408340855860843e-16
14,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.0,0.028000000000000025,-1.2845129438187994,1.2945657045090062,0.004000000000000101,0.010000000000000106
14,mm1_sojourn,250,oracle_minus_fixed,0.0020000000000000018,0.03200000000000003,-1.1687605277484865,1.2077430724817368,0.004000000000000101,0.010000000000000002
14,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.009000000000000008,0.009000000000000008,-0.10591797463821617,-0.17384904593228256,-0.0010000000000000009,-9.71445146547012e-17
14,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.02300000000000002,0.017000000000000015,-1.9748056895744313,0.6212836722266744,-0.008999999999999897,-0.03
14,mm1_sojourn,500,oracle_minus_fixed,-0.03200000000000003,0.008000000000000007,-1.868887714936215,0.7951327181589569,-0.007999999999999896,-0.029999999999999902
14,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.0010000000000000009,0.0010000000000000009,-0.28376371353259255,0.0859572653642342,-0.0010000000000000009,0.0
14,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.019000000000000017,0.06900000000000006,-0.8950735355767412,1.4014939460850968,-0.015,-0.049999999999999996
14,mm1_sojourn,1000,oracle_minus_fixed,0.018000000000000016,0.06800000000000006,-0.6113098220441486,1.3155366807208626,-0.013999999999999999,-0.049999999999999996
14,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,-0.019000000000000017,-0.019000000000000017,-0.055359418487174405,0.5180309623831181,0.041,0.12
14,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,-0.01200000000000001,-0.01200000000000001,-0.1370238805231785,0.1840300968786548,0.027999999999999997,0.10999999999999999
14,raised_floor_gauss,100,oracle_minus_fixed,0.007000000000000006,0.007000000000000006,-0.08166446203600408,-0.3340008655044633,-0.013000000000000005,-0.010000000000000009
14,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.014000000000000012,0.016000000000000014,-0.12951421137803498,0.2795635074598879,0.03599999999999991,0.09000000000000001
14,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.015000000000000013,0.017000000000000015,-0.215086101038521,0.06099984440044137,0.0009999999999999037,0.03
14,raised_floor_gauss,250,oracle_minus_fixed,0.0010000000000000009,0.0010000000000000009,-0.08557188966048601,-0.21856366305944652,-0.035,-0.06000000000000001
14,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,-0.014000000000000012,-0.013000000000000012,-0.24146583580952763,0.2590078810750329,0.044,0.0500000000000001
14,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.007000000000000006,-0.007000000000000006,-0.18268912998244602,-0.022145507482767002,0.025,0.0500000000000001
14,raised_floor_gauss,500,oracle_minus_fixed,0.007000000000000006,0.006000000000000005,0.05877670582708161,-0.2811533885577999,-0.018999999999999996,0.0
14,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.0050000000000000044,0.0,-0.2022689167973848,0.12180137235195954,0.030999999999999996,0.07999999999999999
14,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,0.0,-0.0020000000000000018,-0.1408236197886663,-0.08525272025852848,0.005999999999999998,0.0200000000000001
14,raised_floor_gauss,1000,oracle_minus_fixed,-0.0050000000000000044,-0.0020000000000000018,0.06144529700871848,-0.20705409261048802,-0.024999999999999998,-0.059999999999999894
14,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.0050000000000000044,0.0030000000000000027,-0.0019061793095755952,0.3322456919071497,0.046999999999999896,0.0500000000000001
14,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.007000000000000006,-0.0050000000000000044,-0.5717902535622534,-0.4117114429225204,0.012999999999999998,0.01999999999999999
14,raised_floor_t3,100,oracle_minus_fixed,-0.01200000000000001,-0.008000000000000007,-0.5698840742526778,-0.7439571348296701,-0.0339999999999999,-0.03000000000000011
14,raised_floor_t3,250,plugin_sd_nw_minus_oracle,-0.015000000000000013,-0.015000000000000013,-0.1338077915314262,0.1946193328970387,0.0329999999999999,0.0
14,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.007000000000000006,-0.006000000000000005,-0.3978646567343995,-0.14807185538083756,0.008999999999999897,-0.0200000000000001
14,raised_floor_t3,250,oracle_minus_fixed,0.008000000000000007,0.009000000000000008,-0.26405686520297333,-0.34269118827787626,-0.024,-0.0200000000000001
14,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.016000000000000014,0.013000000000000012,-0.020655305369833954,0.07595186148610811,0.0020000000000000018,0.009999999999999898
14,raised_floor_t3,500,plugin_sd_nw_minus_fixed,0.010000000000000009,0.009000000000000008,-0.11410972896621607,-0.13197688981677125,-0.013999999999999999,0.0
14,raised_floor_t3,500,oracle_minus_fixed,-0.006000000000000005,-0.0040000000000000036,-0.09345442359638212,-0.20792875130287936,-0.016,-0.009999999999999898
14,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,-0.015000000000000013,-0.013000000000000012,-0.15853594549538208,0.234605861092271,0.031000000000000007,0.050000000000000114
14,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.0020000000000000018,-0.0020000000000000018,-0.17631567770047152,-0.020330420661281767,0.003999999999999906,0.020000000000000018
14,raised_floor_t3,1000,oracle_minus_fixed,0.013000000000000012,0.01100000000000001,-0.017779732205089438,-0.25493628175355276,-0.0270000000000001,-0.030000000000000096
15,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.01100000000000001,-0.009000000000000008,0.21015044731336285,0.22449394088937957,0.011000000000000003,0.11
15,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.01100000000000001,0.02300000000000002,-1.5873283990316862,0.6695926334955882,-0.012999999999999894,0.06000000000000011
15,mm1_sojourn,100,oracle_minus_fixed,0.0,0.03200000000000003,-1.797478846345049,0.4450986926062086,-0.023999999999999896,-0.04999999999999989
15,mm1_sojourn,250,plugin_sd_nw_minus_oracle,-0.0050000000000000044,-0.0050000000000000044,-0.4133376861900713,0.24211533497132187,0.0049999999999999975,0.0
15,mm1_sojourn,250,plugin_sd_nw_minus_fixed,-0.019000000000000017,0.0050000000000000044,-0.9060050548171565,1.4942274226688372,0.006999999999999996,0.01999999999999999
15,mm1_sojourn,250,oracle_minus_fixed,-0.014000000000000012,0.010000000000000009,-0.49266736862708527,1.2521120876975154,0.0019999999999999983,0.01999999999999999
15,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.0020000000000000018,-0.0010000000000000009,-0.2213073176893099,-0.03432488240216003,-0.0020000000000000018,-1.0408340855860843e-16
15,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.017000000000000015,0.02300000000000002,-1.4206544960452767,1.5158612807729401,-0.0169999999999999,-0.03
